# DFT Ca²⁺/Ln³⁺ discriminator — auto-generated
# E_aquo_Ca − E_aquo_La = -646.064556 Ha (= -405411.65 kcal/mol)
# ΔΔE(Ca − La) = (E_holo_Ca − E_holo_La) − (E_aquo_Ca − E_aquo_La)
# Class: Ln-evolved ≥ +20; Ln-preferring +5 to +20; marginal 0 to +5; ambiguous -5 to 0; Ca-evolved < -5
stem	n_atoms	E_La	E_Ca	E_apo	E_water	ddE_kcal	class
NZ_QWDD01000001_1_1989_iptm0_903_s0	41	-1102.648038	-1748.760348	-1071.252299	-76.428549	-29.97	Ca-evolved
NZ_CP059398_1_1344_iptm0_972_s0	15	-488.463934	-1134.576793	-457.143579	-76.428549	-30.31	OUTLIER (Ca, verify SCF)
03_Euk_a0a9n8zvd1_domain1chaina-pqq-la_model	25	-1275.817860	-1921.931025	-1244.635220	-76.428549	-30.50	OUTLIER (Ca, verify SCF)
NZ_JAHEAG010000020_1_91_iptm0_974_s0	15	-488.434488	-1134.548134	-457.123305	-76.428549	-30.80	OUTLIER (Ca, verify SCF)
C6WVI2_methylotenera	28	-832.658789	-1478.772455	-801.250571	-76.428549	-30.82	OUTLIER (Ca, verify SCF)
NZ_RQIT01000014_1_81_iptm0_900_s0	15	-488.442830	-1134.556801	-457.143396	-76.428549	-31.01	OUTLIER (Ca, verify SCF)
C5CFI8_bryobacter	37	-1174.596346	-1820.710769	-1143.168480	-76.428549	-31.29	OUTLIER (Ca, verify SCF)
A0A430FSP2_actinobacteriota	22	-717.059208	-1363.173632	-685.689451	-76.428549	-31.29	OUTLIER (Ca, verify SCF)
03_Euk_a0a6a6wy84_domain1chaina-pqq-la_model	48	-1942.312582	-2588.427212	-1910.900287	-76.428549	-31.42	OUTLIER (Ca, verify SCF)
C1F729_acidobacterium	34	-965.406901	-1611.521884	-934.050731	-76.428549	-31.64	OUTLIER (Ca, verify SCF)
A0A1C5A1E9_actinobacteriota	49	-1331.854694	-1977.970217	-1300.441870	-76.428549	-31.98	OUTLIER (Ca, verify SCF)
G9PDL9_actinobacteriota	32	-910.142448	-1556.258389	-878.775386	-76.428549	-32.24	OUTLIER (Ca, verify SCF)
D3F5A7_conexibacter	37	-929.780386	-1575.896736	-898.466295	-76.428549	-32.50	OUTLIER (Ca, verify SCF)
A0A840IHK1_conexibacter	25	-756.360594	-1402.477255	-724.999776	-76.428549	-32.70	OUTLIER (Ca, verify SCF)
A0A7V5CRT9_acidobacterium	11	-299.078394	-945.195331	-267.861245	-76.428549	-32.87	EXCLUDE (under-carved)
JAIEMV010000002_1_211_iptm0_977_s0	20	-508.246343	-1154.363736	-476.969494	-76.428549	-33.16	OUTLIER (Ca, verify SCF)
A0AAD1ENR4_actinobacteriota	15	-488.440149	-1134.557785	-457.142589	-76.428549	-33.31	OUTLIER (Ca, verify SCF)
C5CIA2_bryobacter	35	-965.910288	-1612.027988	-934.502720	-76.428549	-33.35	OUTLIER (Ca, verify SCF)
A0A060CLK6_methylosinus	15	-488.441127	-1134.559153	-457.149043	-76.428549	-33.55	OUTLIER (Ca, verify SCF)
A0A840I8U3_conexibacter	7	-146.703590	-792.821698	-115.600494	-76.428549	-33.60	EXCLUDE (under-carved)
D3EZ32_conexibacter	18	-527.550421	-1173.669219	-496.252282	-76.428549	-34.04	OUTLIER (Ca, verify SCF)
NZ_LMMZ01000003_1_167_iptm0_911_s0	31	-834.846798	-1480.965667	-803.516560	-76.428549	-34.08	OUTLIER (Ca, verify SCF)
A0A840IIE7_conexibacter	19	-602.930366	-1249.049282	-571.608423	-76.428549	-34.11	OUTLIER (Ca, verify SCF)
D3FFB8_conexibacter	28	-812.032062	-1458.151311	-780.686621	-76.428549	-34.32	OUTLIER (Ca, verify SCF)
A0A7V5CSU7_acidobacterium	32	-926.440528	-1572.559787	-895.045566	-76.428549	-34.33	OUTLIER (Ca, verify SCF)
NZ_JAKSXW010000143_1_221_iptm0_984_s0	15	-488.437507	-1134.557118	-457.137526	-76.428549	-34.55	OUTLIER (Ca, verify SCF)
C6WXN9_methylotenera	28	-832.615451	-1478.735291	-801.214061	-76.428549	-34.69	OUTLIER (Ca, verify SCF)
A0A5C7WN16_methylophilus	42	-1177.795119	-1823.916404	-1146.384263	-76.428549	-35.60	OUTLIER (Ca, verify SCF)
B1LTR4_methylorubrum	29	-863.836488	-1509.958226	-832.424344	-76.428549	-35.88	OUTLIER (Ca, verify SCF)
JAFECH010000369_1_19_iptm0_934_s0	23	-530.421042	-1176.542789	-499.163027	-76.428549	-35.89	OUTLIER (Ca, verify SCF)
03_Euk_d8rmj3_domain1chaina-pqq-la_model	39	-1733.147237	-2379.269251	-1701.783711	-76.428549	-36.06	OUTLIER (Ca, verify SCF)
NZ_VTTL01000012_1_162_iptm0_949_s0	18	-527.561215	-1173.684118	-496.289287	-76.428549	-36.61	OUTLIER (Ca, verify SCF)
JAFECG010000028_1_161_iptm0_945_s0	20	-491.108065	-1137.231492	-	-	-36.94	OUTLIER (Ca, verify SCF)
NZ_PYDU01000007_1_134_iptm0_927_s0	41	-1102.804340	-1748.928843	-1071.394517	-76.428549	-37.62	OUTLIER (Ca, verify SCF)
03_Euk_a0aa39xx71_domain1chaina-pqq-la_model	44	-1752.894247	-2399.018765	-1721.564151	-76.428549	-37.63	OUTLIER (Ca, verify SCF)
A0A177P1S4_methylomonas	30	-945.932322	-1592.056939	-914.574447	-76.428549	-37.69	OUTLIER (Ca, verify SCF)
NZ_FNHS01000012_1_165_iptm0_984_s0	15	-488.426938	-1134.551884	-457.136938	-76.428549	-37.90	OUTLIER (Ca, verify SCF)
A0A5C7WJM4_methylophilus	12	-374.294810	-1020.419798	-343.066760	-76.428549	-37.92	EXCLUDE (under-carved)
C1F387_acidobacterium	18	-527.705061	-1173.830084	-496.438593	-76.428549	-37.94	OUTLIER (Ca, verify SCF)
A0A2S3ZJC3_actinobacteriota	28	-795.628844	-1441.753906	-764.269951	-76.428549	-37.97	OUTLIER (Ca, verify SCF)
A0A840IJD1_conexibacter	25	-756.320219	-1402.445602	-725.023859	-76.428549	-38.17	OUTLIER (Ca, verify SCF)
A0A239GT40_actinobacteriota	11	-299.068432	-945.194080	-267.860021	-76.428549	-38.34	EXCLUDE (under-carved)
03_Euk_a0a7j0eq40_domain1chaina-pqq-la_model	32	-1504.499930	-2150.625922	-1473.191627	-76.428549	-38.55	OUTLIER (Ca, verify SCF)
NC_011887_1_229_iptm0_951_s0	24	-697.587759	-1343.714427	-666.275533	-76.428549	-38.98	OUTLIER (Ca, verify SCF)
JAEUMD010000019_1_120_iptm0_974_s0	15	-488.448575	-1134.576180	-457.157428	-76.428549	-39.56	OUTLIER (Ca, verify SCF)
A0A7V5CSC0_acidobacterium	19	-602.947912	-1249.076866	-571.628879	-76.428549	-40.41	OUTLIER (Ca, verify SCF)
A0A5M3W1H2_actinobacteriota	32	-984.595141	-1630.724388	-953.184691	-76.428549	-40.59	OUTLIER (Ca, verify SCF)
A0A7W7SED4_actinobacteriota	28	-832.685489	-1478.816059	-801.301521	-76.428549	-41.42	OUTLIER (Ca, verify SCF)
C1F7A2_acidobacterium	18	-527.680006	-1173.810709	-496.402395	-76.428549	-41.51	OUTLIER (Ca, verify SCF)
A0A0D8BF74_frankia	24	-697.603462	-1343.734595	-666.268247	-76.428549	-41.78	OUTLIER (Ca, verify SCF)
A0A098Y6L7_modestobacter	35	-1024.252474	-1670.383834	-992.862689	-76.428549	-41.92	OUTLIER (Ca, verify SCF)
A0A2Z4J1Z8_actinobacteriota	28	-832.545388	-1478.676870	-801.178290	-76.428549	-42.00	OUTLIER (Ca, verify SCF)
Q0RAV8_frankia	15	-488.438109	-1134.570199	-457.141243	-76.428549	-42.38	OUTLIER (Ca, verify SCF)
C5CIJ3_bryobacter	37	-913.675472	-1559.808042	-882.349765	-76.428549	-42.68	OUTLIER (Ca, verify SCF)
C1F331_acidobacterium	43	-1120.251912	-1766.385938	-1088.854183	-76.428549	-43.59	OUTLIER (Ca, verify SCF)
A0A0D8BNA9_frankia	19	-602.930166	-1249.064394	-571.630794	-76.428549	-43.72	OUTLIER (Ca, verify SCF)
NZ_JAEMSD010000177_1_12_iptm0_901_s0	41	-1102.427355	-1748.562193	-1071.054740	-76.428549	-44.10	OUTLIER (Ca, verify SCF)
JAFECE010000002_1_110_iptm0_902_s0	21	-566.932525	-1213.067472	-535.700421	-76.428549	-44.17	OUTLIER (Ca, verify SCF)
A0A3Q9K6S4_actinobacteriota	32	-984.881820	-1631.018094	-953.505442	-76.428549	-45.00	OUTLIER (Ca, verify SCF)
B1M7K8_methylorubrum	28	-832.637187	-1478.773666	-801.259499	-76.428549	-45.13	OUTLIER (Ca, verify SCF)
NZ_NPKS01000028_1_39_iptm0_942_s0	26	-606.822324	-1252.959052	-575.558962	-76.428549	-45.29	OUTLIER (Ca, verify SCF)
C1FAE4_acidobacterium	22	-717.006651	-1363.143879	-685.674888	-76.428549	-45.60	OUTLIER (Ca, verify SCF)
03_Euk_a0a2v0pa93_domain1_contigchaina-pqq-la_model	32	-1504.467181	-2150.604708	-1473.190341	-76.428549	-45.79	OUTLIER (Ca, verify SCF)
A9B4V3_methylosinus	50	-1328.279268	-1974.417856	-1296.871582	-76.428549	-46.46	Ca-evolved
NC_010505_1_4297_iptm0_941_s0	26	-606.821609	-1252.960310	-575.566680	-76.428549	-46.53	OUTLIER (Ca, verify SCF)
A0A5C7WL02_methylophilus	28	-832.720538	-1478.860078	-801.345544	-76.428549	-47.05	OUTLIER (Ca, verify SCF)
NZ_JBEPLA010000007_1_6_iptm0_913_s0	20	-491.152367	-1137.292110	-459.885153	-76.428549	-47.18	OUTLIER (Ca, verify SCF)
A0A5C4VZ04_actinobacteriota	15	-488.433887	-1134.573676	-457.159163	-76.428549	-47.21	OUTLIER (Ca, verify SCF)
NZ_VRUW01000024_1_59_iptm0_907_s0	20	-491.037221	-1137.177427	-459.833118	-76.428549	-47.47	OUTLIER (Ca, verify SCF)
03_Euk_a0a0d2msm5_domain1_contigchaina-pqq-la_model	32	-1504.387423	-2150.530491	-1473.219037	-76.428549	-49.27	OUTLIER (Ca, verify SCF)
A0A6N2S7P7_actinobacteriota	28	-795.549131	-1441.692363	-764.251535	-76.428549	-49.37	OUTLIER (Ca, verify SCF)
phase1_A0A965Z5K8	34	-948.363568	-1594.507120	-917.036542	-76.428549	-49.57	OUTLIER (Ca, verify SCF)
A0A840I9A0_conexibacter	31	-834.863769	-1481.007325	-803.532907	-76.428549	-49.57	OUTLIER (Ca, verify SCF)
NZ_CP059398_1_1355_iptm0_928_s0	31	-834.663247	-1480.807248	-803.341415	-76.428549	-49.85	OUTLIER (Ca, verify SCF)
A0A150HGJ4_actinobacteriota	24	-697.583496	-1343.727532	-666.273100	-76.428549	-49.87	OUTLIER (Ca, verify SCF)
A0A7V5CTE2_acidobacterium	22	-717.027199	-1363.171431	-685.722891	-76.428549	-50.00	OUTLIER (Ca, verify SCF)
NZ_JABXYK010000003_1_219_iptm0_906_s0	28	-795.599196	-1441.743856	-764.297021	-76.428549	-50.27	OUTLIER (Ca, verify SCF)
JAFAYO010000587_1_2_iptm0_986_s0	27	-736.738881	-1382.884228	-705.436200	-76.428549	-50.70	OUTLIER (Ca, verify SCF)
phase1_A0A5M3W1H2	32	-984.925871	-1631.071928	-953.535294	-76.428549	-51.14	OUTLIER (Ca, verify SCF)
NZ_LMND01000031_1_124_iptm0_923_s0	31	-834.827667	-1480.973984	-803.509640	-76.428549	-51.31	OUTLIER (Ca, verify SCF)
NZ_FNHS01000007_1_196_iptm0_932_s0	26	-606.818840	-1252.965855	-575.571348	-76.428549	-51.74	OUTLIER (Ca, verify SCF)
NZ_BPQE01000003_1_15_iptm0_911_s0	20	-491.111518	-1137.259003	-459.847080	-76.428549	-52.04	OUTLIER (Ca, verify SCF)
NZ_RXIZ01000013_1_172_iptm0_909_s0	13	-262.469199	-908.616957	-231.319005	-76.428549	-52.21	EXCLUDE (under-carved)
NZ_KB910516_1_886_iptm0_938_s0	24	-697.465077	-1343.613999	-666.180203	-76.428549	-52.94	OUTLIER (Ca, verify SCF)
NZ_JAKSXY010000081_1_13_iptm0_902_s0	28	-795.582155	-1441.732659	-764.278287	-76.428549	-53.93	OUTLIER (Ca, verify SCF)
A0A177NIR6_methylomonas	22	-717.018863	-1363.169853	-685.689215	-76.428549	-54.24	OUTLIER (Ca, verify SCF)
C5CHG1_bryobacter	28	-795.599022	-1441.751257	-764.283395	-76.428549	-55.02	OUTLIER (Ca, verify SCF)
A0A1H5SF87_actinobacteriota	12	-374.252136	-1020.404493	-343.056088	-76.428549	-55.10	EXCLUDE (under-carved)
C1F9R5_acidobacterium	22	-716.978349	-1363.131065	-685.684603	-76.428549	-55.32	OUTLIER (Ca, verify SCF)
C5CGL4_bryobacter	25	-756.243848	-1402.397534	-724.988968	-76.428549	-55.93	OUTLIER (Ca, verify SCF)
NZ_RXIZ01000013_1_170_iptm0_914_s0	20	-491.076667	-1137.230468	-459.870544	-76.428549	-56.00	OUTLIER (Ca, verify SCF)
03_Euk_a0aad2cu04_domain1chaina-pqq-la_model	25	-1275.718088	-1921.873024	-1244.614588	-76.428549	-56.71	OUTLIER (Ca, verify SCF)
V5SK51_hyphomicrobium	43	-1083.311013	-1729.468453	-1051.956653	-76.428549	-58.29	OUTLIER (Ca, verify SCF)
NZ_JAKSYJ010000196_1_97_iptm0_943_s0	26	-606.719358	-1252.878735	-575.489606	-76.428549	-59.50	OUTLIER (Ca, verify SCF)
NZ_FOMM01000015_1_56_iptm0_935_s0	26	-606.720863	-1252.880713	-575.566807	-76.428549	-59.80	OUTLIER (Ca, verify SCF)
NZ_JAKSYL010000254_1_5_iptm0_936_s0	26	-606.806681	-1252.968878	-575.561766	-76.428549	-61.27	OUTLIER (Ca, verify SCF)
A0A918I8V4_actinobacteriota	28	-832.509029	-1478.672341	-801.172917	-76.428549	-61.97	OUTLIER (Ca, verify SCF)
NZ_CM135812_1_4694_iptm0_934_s0	20	-491.050734	-1137.214575	-459.899545	-76.428549	-62.30	OUTLIER (Ca, verify SCF)
NZ_CP043538_1_1106_iptm0_931_s0	20	-491.022345	-1137.187463	-459.806792	-76.428549	-63.10	OUTLIER (Ca, verify SCF)
NZ_WQNE01000001_1_280_iptm0_867_s0	21	-566.939734	-1213.105296	-535.727757	-76.428549	-63.38	OUTLIER (Ca, verify SCF)
JAFAMO010000369_1_3_iptm0_984_s0	37	-1004.706879	-1650.873799	-	-	-64.23	OUTLIER (Ca, verify SCF)
F9ZWU5_methylomonas	35	-1024.157487	-1670.326011	-992.835522	-76.428549	-65.24	OUTLIER (Ca, verify SCF)
03_Euk_a0a1y1yyk9_domain1chaina-pqq-la_model	25	-1275.727010	-1921.896743	-1244.638857	-76.428549	-66.00	OUTLIER (Ca, verify SCF)
NZ_LMPY01000078_1_139_iptm0_929_s0	26	-606.706568	-1252.876767	-575.459824	-76.428549	-66.29	OUTLIER (Ca, verify SCF)
A9AUY4_methylosinus	11	-298.975751	-945.146258	-267.851586	-76.428549	-66.49	EXCLUDE (under-carved)
A0A0M8MJ52_actinobacteriota	28	-832.681126	-1478.852659	-801.354823	-76.428549	-67.13	OUTLIER (Ca, verify SCF)
A0A8J3N8N7_actinobacteriota	28	-832.452598	-1478.624812	-801.133458	-76.428549	-67.56	OUTLIER (Ca, verify SCF)
A0A4V3Z7F5_frankia	15	-488.379415	-1134.551722	-457.160864	-76.428549	-67.62	OUTLIER (Ca, verify SCF)
D8JVQ3_hyphomicrobium	22	-717.004996	-1363.177784	-685.725853	-76.428549	-67.92	OUTLIER (Ca, verify SCF)
C1F7A1_acidobacterium	15	-488.342296	-1134.516332	-457.142632	-76.428549	-68.70	OUTLIER (Ca, verify SCF)
A0A5C7WN84_methylophilus	28	-795.167870	-1441.343788	-763.959804	-76.428549	-69.88	OUTLIER (Ca, verify SCF)
C1F3A5_acidobacterium	41	-1102.472875	-1748.649306	-1071.173736	-76.428549	-70.20	OUTLIER (Ca, verify SCF)
A0A937UPF3_frankia	22	-716.965084	-1363.141891	-685.701661	-76.428549	-70.44	OUTLIER (Ca, verify SCF)
D6A144_actinobacteriota	28	-832.583603	-1478.760658	-801.261582	-76.428549	-70.59	OUTLIER (Ca, verify SCF)
C5CEH8_bryobacter	34	-873.512102	-1519.689192	-842.219381	-76.428549	-70.62	OUTLIER (Ca, verify SCF)
A0A9X5CNW1_actinobacteriota	28	-832.658516	-1478.840624	-801.357247	-76.428549	-73.77	OUTLIER (Ca, verify SCF)
C6WSS8_methylotenera	21	-603.896118	-1250.079407	-572.655913	-76.428549	-74.51	OUTLIER (Ca, verify SCF)
NZ_FOMM01000015_1_57_iptm0_906_s0	20	-491.055460	-1137.240397	-459.892523	-76.428549	-75.54	OUTLIER (Ca, verify SCF)
A0A850C8W1_actinobacteriota	28	-832.554996	-1478.741194	-801.252509	-76.428549	-76.33	OUTLIER (Ca, verify SCF)
NZ_JACJIM010000006_1_115_iptm0_925_s0	20	-490.916770	-1137.103831	-459.691482	-76.428549	-76.87	OUTLIER (Ca, verify SCF)
A0A918F1U9_actinobacteriota	22	-642.088776	-1288.278867	-610.894923	-76.428549	-78.77	OUTLIER (Ca, verify SCF)
A0A098Y7M5_modestobacter	28	-832.492642	-1478.684541	-801.203866	-76.428549	-79.91	OUTLIER (Ca, verify SCF)
NZ_FNHS01000007_1_195_iptm0_923_s0	20	-490.987210	-1137.179607	-459.848343	-76.428549	-80.22	OUTLIER (Ca, verify SCF)
NZ_JAKSYM010000294_1_28_iptm0_932_s0	26	-606.777133	-1252.969732	-575.556898	-76.428549	-80.35	OUTLIER (Ca, verify SCF)
NZ_ATYB01000014_1_1883_iptm0_919_s0	15	-488.340002	-1134.533377	-457.160110	-76.428549	-80.84	OUTLIER (Ca, verify SCF)
NZ_JAHBGE010000013_1_19_iptm0_952_s0	38	-1063.355775	-1709.552349	-1032.086427	-76.428549	-82.84	OUTLIER (Ca, verify SCF)
NZ_VSST01000002_1_38_iptm0_872_s0	31	-834.773103	-1480.970324	-803.594398	-76.428549	-83.25	OUTLIER (Ca, verify SCF)
NZ_JAKSYJ010000196_1_99_iptm0_906_s0	20	-491.013538	-1137.210852	-459.873488	-76.428549	-83.31	OUTLIER (Ca, verify SCF)
C5CDP6_bryobacter	28	-832.582086	-1478.780609	-801.298495	-76.428549	-84.07	OUTLIER (Ca, verify SCF)
B1LX62_methylorubrum	29	-832.840249	-1479.041783	-801.671728	-76.428549	-85.96	OUTLIER (Ca, verify SCF)
A0A6H1Q1U6_pelagibacter	28	-832.480256	-1478.682063	-801.207192	-76.428549	-86.13	OUTLIER (Ca, verify SCF)
D7DNY0_methylotenera	31	-834.761002	-1480.965689	-803.523684	-76.428549	-87.93	OUTLIER (Ca, verify SCF)
RXJC01000147_1_13_iptm0_873_s0	41	-1102.584544	-1748.793691	-1071.329790	-76.428549	-90.73	OUTLIER (Ca, verify SCF)
NZ_VSSR01000081_1_63_iptm0_942_s0	21	-603.962472	-1250.172376	-572.809106	-76.428549	-91.21	OUTLIER (Ca, verify SCF)
NZ_SRLB01000002_1_103_iptm0_877_s0	20	-490.991495	-1137.202444	-459.865136	-76.428549	-91.86	OUTLIER (Ca, verify SCF)
NZ_CP043538_1_1105_iptm0_924_s0	20	-491.078889	-1137.295756	-459.913977	-76.428549	-95.58	OUTLIER (Ca, verify SCF)
NZ_JAKSYC010000314_1_7_iptm0_945_s0	20	-490.789364	-1137.011760	-459.663777	-76.428549	-99.05	OUTLIER (Ca, verify SCF)
H8GL55_bacterioferritin_methylomicrobium_methylococcales	31	-834.705298	-1480.929459	-803.507604	-76.428549	-100.15	OUTLIER (Ca, verify SCF)
NZ_VDDA01000016_1_132_iptm0_888_s0	20	-490.825403	-1137.049929	-459.734650	-76.428549	-100.38	OUTLIER (Ca, verify SCF)
NZ_FMWU01000015_1_108_iptm0_936_s0	20	-490.877998	-1137.105195	-459.717196	-76.428549	-102.06	OUTLIER (Ca, verify SCF)
V5SCU0_hyphomicrobium	22	-716.847901	-1363.077086	-685.725140	-76.428549	-103.31	OUTLIER (Ca, verify SCF)
A0A1V9BZK4_acidithiobacillus	22	-716.885811	-1363.121003	-685.708565	-76.428549	-107.08	OUTLIER (Ca, verify SCF)
NZ_BPQE01000003_1_16_iptm0_934_s0	26	-606.694612	-1252.931911	-575.545088	-76.428549	-108.40	OUTLIER (Ca, verify SCF)
A0A7V5CTJ8_acidobacterium	31	-834.722087	-1480.968700	-803.567008	-76.428549	-114.24	OUTLIER (Ca, verify SCF)
C1F9E8_acidobacterium	21	-603.894225	-1250.141891	-572.787776	-76.428549	-114.90	OUTLIER (Ca, verify SCF)
NZ_JAFIBW010000001_1_3164_iptm0_941_s0	20	-491.023554	-1137.271264	-459.902061	-76.428549	-114.93	OUTLIER (Ca, verify SCF)
NZ_SPQU01000007_1_116_iptm0_868_s0	31	-834.670624	-1480.921293	-803.601833	-76.428549	-116.79	OUTLIER (Ca, verify SCF)
A0A7V4XVN1_acidobacterium	28	-832.366403	-1478.619303	-801.177131	-76.428549	-118.19	OUTLIER (Ca, verify SCF)
A0A7V5CTW9_acidobacterium	43	-1120.061005	-1766.317941	-1088.881983	-76.428549	-120.72	OUTLIER (Ca, verify SCF)
A0A2I2L068_frankia	43	-1120.164456	-1766.448148	-1089.022733	-76.428549	-137.51	OUTLIER (Ca, verify SCF)
NZ_JAIELN010000020_1_20_iptm0_977_s0	25	-756.066433	-1402.355800	-725.000322	-76.428549	-141.07	OUTLIER (Ca, verify SCF)
A0A852S6Y5_actinobacteriota	31	-834.571568	-1480.870294	-803.522476	-76.428549	-146.94	OUTLIER (Ca, verify SCF)
A0A9X2HAE3_actinobacteriota	31	-834.259751	-1480.563399	-803.220609	-76.428549	-150.03	OUTLIER (Ca, verify SCF)
NZ_JAKSYI010000031_1_10_iptm0_977_s0	15	-487.983137	-1134.316196	-457.129129	-76.428549	-168.49	OUTLIER (Ca, verify SCF)
A0A975M380_actinobacteriota	31	-834.369180	-1480.705162	-803.408415	-76.428549	-170.32	OUTLIER (Ca, verify SCF)
03_Euk_a0a7j0eqe8_domain1_contigchaina-pqq-la_model	39	-1732.283233	-2378.744448	-1701.700682	-76.428549	-248.91	OUTLIER (Ca, verify SCF)
A0A2N3VF85_actinobacteriota	31	-834.116726	-1480.604441	-803.456071	-76.428549	-265.54	OUTLIER (Ca, verify SCF)
A0A7V4XSX1_acidobacterium	21	-582.464185	-1229.064577	-552.181294	-76.428549	-336.24	OUTLIER (Ca, verify SCF)
03_Euk_a0a251r3t9_domain1chaina-pqq-la_model	25	-1274.449672	-1921.139548	-1244.635560	-76.428549	-392.39	OUTLIER (Ca, verify SCF)
C1F3C4_acidobacterium	21	-582.065157	-1228.794469	-552.129399	-76.428549	-417.14	OUTLIER (Ca, verify SCF)
duf882_NZ_FRXO	15	-484.605802	-1132.866793	-457.127251	-76.428549	-1378.28	OUTLIER (Ca, verify SCF)
NZ_FRXO01000001_1_31_iptm0_961_s0	15	-484.604389	-1132.865757	-457.127351	-76.428549	-1378.52	OUTLIER (Ca, verify SCF)
A0A937UVV9_frankia	41	-1190.603488	-1839.810374	-1162.297727	-76.428549	-1971.84	OUTLIER (Ca, verify SCF)
1A75	?	-	-	-	-	pending	pending
1B9A	?	-	-	-	-	pending	pending
1CLL	?	-	-	-	-	pending	pending
A0A9E3VGV4	?	-	-	-	-	pending	pending
FSRD01000002_1_1030_iptm0_924_s0	1	-	-	-	-	pending	pending
FSRD01000002_1_1033_iptm0_947_s0	1	-	-	-	-	pending	pending
JADYVE010000002_1_651_iptm0_958_s0	1	-	-	-	-	pending	pending
JAEUMD010000019_1_111_iptm0_956_s0	1	-	-	-	-	pending	pending
JAEUMD010000019_1_112_iptm0_953_s0	?	-	-	-	-	pending	pending
droideka	?	-	-	-	-	pending	pending
lanm	?	-	-	-4177.852384	-76.428549	pending	pending
A0A0D7CEY6_actinobacteriota	1	-	-	-	-	pending	pending
A0A5C7WG50_methylophilus	1	-	-	-	-	pending	pending
02_droideka_acidobacteria_hcr00247_1-la6_model	33	-	-	-	-	pending	pending
A0A0J8WZE3_actinobacteriota	1	-	-	-	-	pending	pending
A0A125NV92_hyphomicrobium	1	-	-	-	-	pending	pending
A0A1H4PG55_actinobacteriota	1	-	-	-	-	pending	pending
A0A1H9V3R0_actinobacteriota	1	-	-	-	-	pending	pending
A0A1I1THQ4_actinobacteriota	1	-	-	-	-	pending	pending
A0A2W2DD88_actinobacteriota	1	-	-	-	-	pending	pending
A0A345SSM9_actinobacteriota	1	-	-	-	-	pending	pending
A0A7V4XQS1_acidobacterium	1	-	-	-	-	pending	pending
A0A7V4XSJ5_acidobacterium	1	-	-	-	-	pending	pending
A0A7V4XT12_acidobacterium	1	-	-	-	-	pending	pending
A0A7V5CS04_acidobacterium	1	-	-	-	-	pending	pending
A0A7V5CT73_acidobacterium	1	-	-	-	-	pending	pending
A0A7V5CTF7_acidobacterium	1	-	-	-	-	pending	pending
C1F0Z1_acidobacterium	1	-	-	-	-	pending	pending
C1F2Z5_acidobacterium	1	-	-	-	-	pending	pending
C5CF08_bryobacter	1	-	-	-	-	pending	pending
C5CF17_bryobacter	1	-	-	-	-	pending	pending
C5CF89_bryobacter	1	-	-	-	-	pending	pending
C5CGF3_bryobacter	1	-	-	-	-	pending	pending
duf4394_jabmcj_pqq	22	-	-	-	-	pending	pending
A0A3E0GUB6_actinobacteriota	1	-	-	-	-	pending	pending
A0A3N9X478_actinobacteriota	1	-	-	-	-	pending	pending
A0A411YJK0_actinobacteriota	1	-	-	-	-	pending	pending
A0A413RQD7_actinobacteriota	1	-	-	-	-	pending	pending
A0A542DN84_actinobacteriota	1	-	-	-	-	pending	pending
A0A5J5E7T4_actinobacteriota	1	-	-	-	-	pending	pending
A0A6G3T4B6_actinobacteriota	1	-	-	-	-	pending	pending
A0A840IA08_conexibacter	1	-	-	-	-	pending	pending
A0A840IAU0_conexibacter	1	-	-	-	-	pending	pending
C5CI44_bryobacter	1	-	-	-	-	pending	pending
A0A098Y045_modestobacter	?	-	-	-	-	pending	pending
A0A098Y3Z8_modestobacter	?	-	-	-	-	pending	pending
A0A0P6XB92_methylosinus	?	-	-	-	-	pending	pending
A0A0P6YZL1_methylosinus	?	-	-	-	-	pending	pending
Q0RCN4_frankia	?	-	-	-	-	pending	pending
Q0RF80_frankia	?	-	-	-	-	pending	pending
Q2J4Y4_frankia	?	-	-	-	-	pending	pending
A0A098Y7G8_modestobacter	?	-	-	-	-	pending	pending
A0A098Y8Q9_modestobacter	?	-	-	-	-	pending	pending
A0A098Y9F3_modestobacter	?	-	-	-	-	pending	pending
A0A098Y9W3_modestobacter	?	-	-	-	-	pending	pending
